Customer ID,Recency,Frequency,Monetary,Maximum,Minimum,Median,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level
12799,165,15,219.35000000000002,21.0,10.2,15.0,1,1,1,111,3.0,Require Activation
12800,106,34,584.2499999999999,56.0,10.08,15.0,2,2,2,222,6.0,Potential
12801,113,51,1031.87,200.0,-39.95,15.6,2,3,3,233,8.0,Champions
12802,78,114,1937.8400000000006,68.0,-51.0,15.0,2,4,4,244,10.0,Can't Loose Them
12803,29,55,1092.81,79.19999999999999,2.52,15.600000000000001,3,3,3,333,9.0,Can't Loose Them
12804,101,67,327.02,30.0,0.42,3.3,2,3,2,232,7.0,Loyal
12805,17,58,1434.9500000000005,106.2,7.800000000000001,17.700000000000003,4,3,3,433,10.0,Can't Loose Them
12806,71,67,2878.959999999999,534.24,6.8,22.799999999999997,2,3,4,234,9.0,Can't Loose Them
12807,18,18,269.95,80.0,-40.0,16.275,3,1,1,311,5.0,Promising
12808,4,26,422.44999999999993,28.0,7.800000000000001,17.2,4,2,2,422,8.0,Champions
12809,189,63,1220.98,168.0,-15.9,15.6,1,3,3,133,7.0,Loyal
12810,170,32,534.99,60.0,4.5600000000000005,15.0,1,2,2,122,5.0,Promising
12811,14,25,519.0500000000001,56.0,10.5,17.700000000000003,4,2,2,422,8.0,Champions
12813,137,45,1687.8000000000009,150.0,3.0,30.0,2,3,4,234,9.0,Can't Loose Them
12817,35,21,524.94,71.4,10.2,19.799999999999997,3,2,2,322,7.0,Loyal
12819,94,19,540.5200000000001,90.0,10.08,19.799999999999997,2,2,2,222,6.0,Potential
12820,33,104,1705.6000000000008,53.1,-20.4,15.0,3,4,4,344,11.0,Can't Loose Them
12821,247,7,128.08,30.0,10.2,17.700000000000003,1,1,1,111,3.0,Require Activation
12823,30,13,4742.0,765.0,190.5,317.5,3,1,4,314,8.0,Champions
12825,157,24,518.63,63.8,10.2,18.825,1,2,2,122,5.0,Promising
12826,1,77,1460.5700000000006,94.80000000000001,-10.51,16.5,4,3,3,433,10.0,Can't Loose Them
12829,186,8,92.30000000000001,18.240000000000002,4.5600000000000005,10.45,1,1,1,111,3.0,Require Activation
12831,99,13,236.06,25.5,10.2,17.700000000000003,2,1,1,211,4.0,Needs Attention
12835,54,630,6018.669999999981,95.25,-5.95,7.49,2,4,4,244,10.0,Can't Loose Them
12836,25,243,3933.610000000002,153.0,-12.75,11.25,3,4,4,344,11.0,Can't Loose Them
12837,205,80,554.3099999999998,39.9,0.65,4.949999999999999,1,3,2,132,6.0,Potential
12838,9,304,2692.8999999999996,183.6,-9.9,4.949999999999999,4,4,4,444,12.0,Can't Loose Them
12839,3,270,4344.210000000002,93.0,-39.599999999999994,15.0,4,4,4,444,12.0,Can't Loose Them
12840,73,65,1299.6,101.76,-11.7,16.5,2,3,3,233,8.0,Champions
12841,5,283,3514.079999999997,94.4,-4.25,9.9,4,4,4,444,12.0,Can't Loose Them
12842,40,14,799.0000000000002,306.0,15.0,31.1,3,1,3,313,7.0,Loyal
12843,18,122,4664.85,333.0,-88.0,25.35,3,4,4,344,11.0,Can't Loose Them
12844,78,51,322.64,19.9,1.1,5.9,2,3,2,232,7.0,Loyal
12846,318,1,15.58,15.58,15.58,15.58,1,1,1,111,3.0,Require Activation
12847,23,35,765.3599999999999,106.0,0.85,13.2,3,2,3,323,8.0,Champions
12848,311,16,208.00000000000003,29.5,1.9,14.425,1,1,1,111,3.0,Require Activation
12849,17,97,2039.6700000000008,75.0,2.95,17.0,4,3,4,434,11.0,Can't Loose Them
12850,81,2,330.0,165.0,165.0,165.0,2,1,2,212,5.0,Promising
12851,113,30,148.95000000000005,25.5,0.65,3.525,2,2,1,221,5.0,Promising
12853,57,73,1846.8000000000006,175.2,-98.55,19.799999999999997,2,3,4,234,9.0,Can't Loose Them
12854,197,160,1633.2200000000007,70.80000000000001,-16.95,8.5,1,4,3,143,8.0,Champions
12855,8,67,612.8400000000004,165.0,1.1,4.95,4,3,2,432,9.0,Can't Loose Them
12857,72,76,2577.85,306.0,-3.75,20.4,2,3,4,234,9.0,Can't Loose Them
12858,19,50,151.73000000000002,19.95,-26.19,2.325,3,3,1,331,7.0,Loyal
12859,94,21,575.0999999999999,58.5,3.25,30.0,2,2,2,222,6.0,Potential
12860,329,17,55.47,12.75,0.42,1.65,1,1,1,111,3.0,Require Activation
12861,255,4,68.25,19.799999999999997,12.75,17.849999999999998,1,1,1,111,3.0,Require Activation
12862,61,133,1008.3200000000004,40.8,0.76,5.9,2,4,3,243,9.0,Can't Loose Them
12863,15,43,2271.35,408.0,3.75,23.099999999999998,4,2,4,424,10.0,Can't Loose Them
12864,144,4,152.45,90.0,0.95,30.75,1,1,1,111,3.0,Require Activation
12865,14,100,1755.240000000001,50.400000000000006,5.04,15.75,4,3,4,434,11.0,Can't Loose Them
12866,110,37,668.23,45.0,6.3,15.6,2,2,3,223,7.0,Loyal
12867,33,525,3876.469999999999,51.0,0.42,5.1,3,4,4,344,11.0,Can't Loose Them
12868,9,39,640.0000000000001,30.0,10.2,15.299999999999999,4,2,2,422,8.0,Champions
12869,317,37,337.66999999999996,81.6,0.42,4.949999999999999,1,2,2,122,5.0,Promising
12870,2,95,1662.0500000000006,125.0,-9.95,15.0,4,3,4,434,11.0,Can't Loose Them
12871,75,7,363.38,163.2,17.0,40.32,2,1,2,212,5.0,Promising
12872,1,372,3078.3699999999967,64.9,-5.45,5.9,4,4,4,444,12.0,Can't Loose Them
12873,33,31,1653.3000000000002,196.20000000000002,15.0,30.599999999999998,3,2,4,324,9.0,Can't Loose Them
12874,21,49,933.4199999999998,46.8,-15.0,17.4,3,3,3,333,9.0,Can't Loose Them
12875,107,6,1013.76,207.35999999999999,97.92,177.12,2,1,3,213,6.0,Potential
12876,30,86,1850.57,102.0,-13.2,17.35,3,3,4,334,10.0,Can't Loose Them
12877,37,123,1419.4000000000003,71.4,0.55,9.95,3,4,3,343,10.0,Can't Loose Them
12880,17,36,640.1299999999998,35.7,10.2,15.9,4,2,2,422,8.0,Champions
12887,19,13,222.4,30.0,10.2,17.700000000000003,3,1,1,311,5.0,Promising
12889,17,27,365.6600000000001,23.4,-14.850000000000001,17.0,4,2,2,422,8.0,Champions
12890,23,57,336.79999999999984,32.45,0.42,3.3,3,3,2,332,8.0,Champions
12891,94,9,488.5,204.00000000000003,-21.0,42.0,2,1,2,212,5.0,Promising
12892,32,18,263.37999999999994,19.35,6.959999999999999,15.0,3,1,1,311,5.0,Promising
12894,211,21,157.35,20.25,2.5,4.25,1,2,1,121,4.0,Needs Attention
12896,366,1,-29.75,-29.75,-29.75,-29.75,1,1,1,111,3.0,Require Activation
12897,17,10,297.75,58.0,15.9,18.825,4,1,2,412,7.0,Loyal
12898,99,32,310.96000000000004,152.64000000000001,0.85,2.95,2,2,2,222,6.0,Potential
12899,49,17,366.4,84.75,10.2,17.0,3,1,2,312,6.0,Potential
12900,58,13,340.33000000000004,59.400000000000006,10.08,23.4,2,1,2,212,5.0,Promising
12903,64,41,833.5300000000001,46.8,13.200000000000001,17.700000000000003,2,2,3,223,7.0,Loyal
12905,212,55,1011.8200000000003,51.0,-6.6,16.5,1,3,3,133,7.0,Loyal
12907,31,29,440.3599999999999,66.0,-35.7,17.700000000000003,3,2,2,322,7.0,Loyal
12908,16,3,1026.0,390.0,318.0,318.0,4,1,3,413,8.0,Champions
12909,58,72,905.9399999999997,25.200000000000003,-10.95,13.919999999999998,2,3,3,233,8.0,Champions
12910,15,63,2671.98,153.0,-49.5,40.8,4,3,4,434,11.0,Can't Loose Them
12911,187,248,1680.4700000000003,144.5,0.42,4.2,1,4,4,144,9.0,Can't Loose Them
12913,4,46,4217.230000000001,714.0,12.75,37.45,4,3,4,434,11.0,Can't Loose Them
12914,36,9,223.98,108.0,10.08,15.0,3,1,1,311,5.0,Promising
12915,8,59,721.2000000000002,38.25,-15.0,15.0,4,3,3,433,10.0,Can't Loose Them
12916,78,77,1647.8700000000001,163.2,4.95,15.9,2,3,4,234,9.0,Can't Loose Them
12917,36,51,3735.500000000001,297.0,-14.850000000000001,17.0,3,3,4,334,10.0,Can't Loose Them
12918,262,3,-10953.5,10953.5,-10953.5,-10953.5,1,1,1,111,3.0,Require Activation
12920,207,32,323.8600000000002,50.400000000000006,0.55,7.199999999999999,1,2,2,122,5.0,Promising
12921,2,871,18249.710000000032,175.2,-60.75,17.700000000000003,4,4,4,444,12.0,Can't Loose Them
12923,26,33,612.8999999999999,102.0,0.95,15.299999999999999,3,2,2,322,7.0,Loyal
12924,28,45,1493.2000000000003,579.6,-42.5,15.0,3,3,3,333,9.0,Can't Loose Them
12925,228,5,35.28,10.08,5.04,5.04,1,1,1,111,3.0,Require Activation
12926,47,274,1548.4600000000007,30.0,0.38,3.275,3,4,3,343,10.0,Can't Loose Them
12927,30,11,197.31,30.599999999999998,10.08,19.799999999999997,3,1,1,311,5.0,Promising
12928,14,95,2242.19,90.0,10.08,19.5,4,3,4,434,11.0,Can't Loose Them
12931,16,180,37836.85999999999,4176.0,-714.0,214.0,4,4,4,444,12.0,Can't Loose Them
12932,175,95,1698.5600000000004,101.76,7.800000000000001,14.98,1,3,4,134,8.0,Champions
12933,16,193,1021.0000000000007,30.0,-20.4,4.2,4,4,3,443,11.0,Can't Loose Them
12934,372,2,181.65,101.7,79.95,90.825,1,1,1,111,3.0,Require Activation
12935,10,130,2025.5600000000015,70.80000000000001,-20.4,15.299999999999999,4,4,4,444,12.0,Can't Loose Them
12937,99,97,1593.3400000000004,81.6,1.25,15.0,2,3,3,233,8.0,Champions
12939,15,39,13683.000000000002,825.0,81.36,292.5,4,2,4,424,10.0,Can't Loose Them
12941,360,27,377.4900000000002,46.8,5.04,13.2,1,2,2,122,5.0,Promising
12942,1,16,258.75,25.5,6.8,16.45,4,1,1,411,6.0,Potential
12943,29,26,492.7499999999999,79.19999999999999,-3.75,12.75,3,2,2,322,7.0,Loyal
12945,292,28,437.16,19.5,8.7,17.35,1,2,2,122,5.0,Promising
12946,72,20,324.45,23.4,11.9,15.0,2,2,2,222,6.0,Potential
12947,9,17,304.03999999999996,30.599999999999998,5.04,17.700000000000003,4,1,2,412,7.0,Loyal
12948,366,9,252.48000000000002,49.5,12.5,25.0,1,1,1,111,3.0,Require Activation
12949,18,506,11247.980000000014,76.19999999999999,-40.5,19.05,3,4,4,344,11.0,Can't Loose Them
12951,10,136,2122.3500000000017,35.7,-15.9,15.45,4,4,4,444,12.0,Can't Loose Them
12953,158,31,498.9599999999999,27.04,5.04,15.0,1,2,2,122,5.0,Promising
12954,274,10,162.45,25.5,10.2,15.149999999999999,1,1,1,111,3.0,Require Activation
12956,320,23,413.8199999999999,35.400000000000006,9.899999999999999,17.700000000000003,1,2,2,122,5.0,Promising
12957,177,256,4649.38,51.0,-16.95,15.9,1,4,4,144,9.0,Can't Loose Them
12958,36,57,539.4899999999999,65.69999999999999,0.42,5.95,3,3,2,332,8.0,Champions
12959,120,9,133.35,40.8,-17.6,10.2,2,1,1,211,4.0,Needs Attention
12960,49,70,1322.0700000000002,70.80000000000001,8.5,17.0,3,3,3,333,9.0,Can't Loose Them
12961,15,40,211.99,17.700000000000003,1.25,3.75,4,2,1,421,7.0,Loyal
12963,1,101,1671.76,50.400000000000006,-35.400000000000006,15.0,4,3,4,434,11.0,Can't Loose Them
12964,73,26,132.24,9.9,1.25,4.975,2,2,1,221,5.0,Promising
12967,7,61,2646.0200000000004,204.0,7.800000000000001,20.4,4,3,4,434,11.0,Can't Loose Them
12969,238,5,122.45,63.5,12.75,16.5,1,1,1,111,3.0,Require Activation
12970,16,232,1072.7300000000005,60.0,0.21,2.575,4,4,3,443,11.0,Can't Loose Them
12971,2,121,4552.479999999999,230.4,-230.4,25.200000000000003,4,4,4,444,12.0,Can't Loose Them
12972,49,85,1115.9499999999998,59.8,-14.95,13.200000000000001,3,3,3,333,9.0,Can't Loose Them
12973,49,6,385.55,290.0,14.850000000000001,18.75,3,1,2,312,6.0,Potential
12974,201,24,264.15000000000003,22.47,0.65,11.25,1,2,1,121,4.0,Needs Attention
12975,66,118,1993.9900000000007,107.39999999999999,-33.9,15.299999999999999,2,4,4,244,10.0,Can't Loose Them
12976,14,132,2417.779999999999,131.39999999999998,5.04,15.45,4,4,4,444,12.0,Can't Loose Them
12977,137,50,478.38999999999993,125.0,0.85,4.95,2,3,2,232,7.0,Loyal
12978,21,164,2496.069999999999,67.5,-6.75,11.7,3,4,4,344,11.0,Can't Loose Them
12979,365,57,479.54000000000013,66.0,-38.160000000000004,5.04,1,3,2,132,6.0,Potential
12980,15,35,8817.33,699.0,-34.95,167.4,4,2,4,424,10.0,Can't Loose Them
12982,24,180,2184.9199999999996,50.400000000000006,-16.95,15.0,3,4,4,344,11.0,Can't Loose Them
12983,234,30,490.08,30.599999999999998,6.3,16.5,1,2,2,122,5.0,Promising
12986,38,142,1991.590000000002,232.50000000000003,-232.50000000000003,15.0,3,4,4,344,11.0,Can't Loose Them
12987,56,38,753.51,39.8,10.08,17.700000000000003,2,2,3,223,7.0,Loyal
12989,60,37,5992.289999999999,810.0,-267.05,127.0,2,2,4,224,8.0,Champions
12990,53,14,546.0,58.5,19.5,39.0,2,1,2,212,5.0,Promising
12991,25,14,261.05999999999995,39.95,4.5600000000000005,15.45,3,1,1,311,5.0,Promising
12992,361,6,93.35000000000001,17.85,14.850000000000001,15.0,1,1,1,111,3.0,Require Activation
12993,59,55,776.5000000000001,26.4,-20.16,16.5,2,3,3,233,8.0,Champions
12996,11,22,355.5,29.849999999999998,6.6000000000000005,15.299999999999999,4,2,2,422,8.0,Champions
12997,24,54,867.17,47.6,-4.95,15.4,3,3,3,333,9.0,Can't Loose Them
12998,128,61,897.3799999999999,93.60000000000001,-10.2,13.68,2,3,3,233,8.0,Champions
13000,206,34,430.15000000000015,27.0,-27.0,15.0,1,2,2,122,5.0,Promising
13001,40,689,14338.130000000012,225.0,-10.2,15.299999999999999,3,4,4,344,11.0,Can't Loose Them
13002,52,16,293.18,35.400000000000006,10.08,15.149999999999999,3,1,2,312,6.0,Potential
13004,22,448,5530.559999999993,59.400000000000006,-39.8,14.98,3,4,4,344,11.0,Can't Loose Them
13005,63,31,466.08000000000004,39.8,-19.9,14.850000000000001,2,2,2,222,6.0,Potential
13007,215,11,175.25,25.5,9.95,14.75,1,1,1,111,3.0,Require Activation
13008,33,24,364.81,51.0,-10.2,15.0,3,2,2,322,7.0,Loyal
13009,308,4,234.0,58.5,58.5,58.5,1,1,1,111,3.0,Require Activation
13010,10,12,330.12,51.0,10.08,25.5,4,1,2,412,7.0,Loyal
13011,8,3,50.550000000000004,17.85,15.0,17.700000000000003,4,1,1,411,6.0,Potential
13012,65,68,1279.5600000000006,50.400000000000006,-19.799999999999997,17.700000000000003,2,3,3,233,8.0,Champions
13013,7,335,7814.829999999991,212.0,3.3600000000000003,17.700000000000003,4,4,4,444,12.0,Can't Loose Them
13014,63,118,1855.4000000000005,39.6,-22.5,15.850000000000001,2,4,4,244,10.0,Can't Loose Them
13015,64,183,3119.439999999999,295.0,-38.25,15.0,2,4,4,244,10.0,Can't Loose Them
13018,37,147,2470.0600000000004,125.0,-7.9,15.299999999999999,3,4,4,344,11.0,Can't Loose Them
13019,15,57,1212.9500000000003,50.400000000000006,-12.75,19.8,4,3,3,433,10.0,Can't Loose Them
13020,184,42,606.9600000000002,35.400000000000006,-6.6,14.99,1,2,2,122,5.0,Promising
13021,1,132,2201.9799999999996,50.400000000000006,-20.28,15.9,4,4,4,444,12.0,Can't Loose Them
13022,65,5,65.3,15.0,10.2,13.5,2,1,1,211,4.0,Needs Attention
13023,164,36,759.1300000000003,108.0,5.04,17.0,1,2,3,123,6.0,Potential
13024,100,34,535.42,30.0,-15.0,17.2,2,2,2,222,6.0,Potential
13025,367,13,323.39,90.0,10.2,17.4,1,1,2,112,4.0,Needs Attention
13026,124,43,753.9700000000001,75.60000000000001,-3.75,15.0,2,2,3,223,7.0,Loyal
13027,21,64,10235.999999999998,672.0,-96.0,96.0,3,3,4,334,10.0,Can't Loose Them
13029,10,7,679.8,299.4,15.0,16.5,4,1,3,413,8.0,Champions
13030,4,60,427.74,44.849999999999994,1.25,5.0,4,3,2,432,9.0,Can't Loose Them
13031,43,435,3419.2699999999973,52.199999999999996,0.42,5.9,3,4,4,344,11.0,Can't Loose Them
13032,28,144,1821.0700000000008,90.0,-7.95,9.3,3,4,4,344,11.0,Can't Loose Them
13033,65,2,30.0,19.5,10.5,15.0,2,1,1,211,4.0,Needs Attention
13034,5,18,279.90999999999997,20.85,5.04,16.45,4,1,1,411,6.0,Potential
13035,67,15,442.32,102.0,12.600000000000001,17.700000000000003,2,1,2,212,5.0,Promising
13036,320,6,307.1,79.6,15.0,51.0,1,1,2,112,4.0,Needs Attention
13037,35,193,2961.479999999998,58.5,-15.0,15.0,3,4,4,344,11.0,Can't Loose Them
13039,220,55,1010.7299999999999,51.0,10.0,16.5,1,3,3,133,7.0,Loyal
13041,86,35,799.13,58.5,9.9,17.700000000000003,2,2,3,223,7.0,Loyal
13042,220,200,1522.7900000000009,31.200000000000003,-33.75,5.95,1,4,3,143,8.0,Champions
13044,128,388,4263.730000000003,102.0,-16.95,7.495,2,4,4,244,10.0,Can't Loose Them
13045,37,27,503.63999999999993,39.0,9.899999999999999,17.700000000000003,3,2,2,322,7.0,Loyal
13046,92,21,319.94000000000005,19.799999999999997,10.5,15.600000000000001,2,2,2,222,6.0,Potential
13047,9,246,5387.6200000000035,163.2,-29.700000000000003,17.700000000000003,4,4,4,444,12.0,Can't Loose Them
13048,72,136,2229.249999999999,103.67999999999999,-6.75,15.75,2,4,4,244,10.0,Can't Loose Them
13049,25,14,727.46,177.60000000000002,-20.35,23.85,3,1,3,313,7.0,Loyal
13050,2,625,6137.829999999997,92.03,-92.03,9.95,4,4,4,444,12.0,Can't Loose Them
13051,214,4,155.8,75.0,19.8,30.5,1,1,1,111,3.0,Require Activation
13052,56,235,2820.3800000000015,70.80000000000001,0.42,8.850000000000001,2,4,4,244,10.0,Can't Loose Them
13053,257,17,127.65,34.0,1.25,4.949999999999999,1,1,1,111,3.0,Require Activation
13054,318,1,-14.0,-14.0,-14.0,-14.0,1,1,1,111,3.0,Require Activation
13055,45,80,1090.5500000000002,38.25,-10.2,13.350000000000001,3,3,3,333,9.0,Can't Loose Them
13056,187,19,209.48000000000002,21.0,4.25,10.2,1,2,1,121,4.0,Needs Attention
13057,166,43,540.74,132.0,-131.39999999999998,8.5,1,2,2,122,5.0,Promising
13059,49,197,2089.2200000000007,38.25,-12.75,9.95,3,4,4,344,11.0,Can't Loose Them
13063,116,12,188.39999999999998,30.0,10.2,15.0,2,1,1,211,4.0,Needs Attention
13064,186,25,561.25,125.0,7.5,16.8,1,2,2,122,5.0,Promising
13065,9,63,1050.1000000000004,30.599999999999998,-4.95,16.8,4,3,3,433,10.0,Can't Loose Them
13067,45,17,393.05,45.0,6.6,19.9,3,1,2,312,6.0,Potential
13069,5,693,5029.649999999991,244.8,-207.35999999999999,2.95,4,4,4,444,12.0,Can't Loose Them
13070,95,26,515.1,58.5,-3.9,19.5,2,2,2,222,6.0,Potential
13071,248,12,129.22,25.5,0.42,8.1,1,1,1,111,3.0,Require Activation
13073,47,27,418.08,33.9,8.5,15.6,3,2,2,322,7.0,Loyal
13074,147,30,1362.8400000000001,290.0,-15.9,22.0,1,2,3,123,6.0,Potential
13076,93,9,135.4,17.85,10.2,15.0,2,1,1,211,4.0,Needs Attention
13077,2,242,2310.8999999999987,82.80000000000001,-10.5,6.959999999999999,4,4,4,444,12.0,Can't Loose Them
13078,2,475,16451.550000000003,232.0,-76.3,17.85,4,4,4,444,12.0,Can't Loose Them
13079,53,11,199.07999999999998,23.8,12.5,17.700000000000003,2,1,1,211,4.0,Needs Attention
13080,37,14,202.75,20.1,-19.9,16.15,3,1,1,311,5.0,Promising
13081,7,1369,30363.67000000014,177.60000000000002,-106.2,15.299999999999999,4,4,4,444,12.0,Can't Loose Them
13082,60,59,3673.44,390.0,-31.8,27.839999999999996,2,3,4,234,9.0,Can't Loose Them
13083,61,4,91.67999999999999,40.8,5.04,22.919999999999998,2,1,1,211,4.0,Needs Attention
13084,123,4,116.44999999999999,81.6,-3.4,19.125,2,1,1,211,4.0,Needs Attention
13085,56,63,1187.0800000000008,100.80000000000001,-830.12,30.0,2,3,3,233,8.0,Champions
13086,18,47,439.32999999999987,35.400000000000006,1.25,6.45,3,3,2,332,8.0,Champions
13087,362,15,313.64,53.1,5.04,17.700000000000003,1,1,2,112,4.0,Needs Attention
13088,53,20,236.11000000000004,38.25,1.26,11.25,2,2,1,221,5.0,Promising
13089,4,1581,55828.310000000114,1051.1999999999998,-1051.1999999999998,22.5,4,4,4,444,12.0,Can't Loose Them
13090,1,130,5081.890000000001,612.0,-101.88,12.75,4,4,4,444,12.0,Can't Loose Them
13091,365,98,-450.03999999999974,1213.02,-108.48,-20.0,1,3,1,131,5.0,Promising
13092,50,89,1547.5000000000002,59.699999999999996,-35.400000000000006,17.700000000000003,3,3,3,333,9.0,Can't Loose Them
13093,9,941,46332.26000000003,734.4000000000001,-175.2,30.599999999999998,4,4,4,444,12.0,Can't Loose Them
13094,4,8,505.79999999999995,76.32000000000001,35.400000000000006,70.92,4,1,2,412,7.0,Loyal
13096,30,1,419.70000000000005,419.70000000000005,419.70000000000005,419.70000000000005,3,1,2,312,6.0,Potential
13097,24,605,6968.409999999987,308.74,-308.74,8.5,3,4,4,344,11.0,Can't Loose Them
13100,260,1,-1598.67,-1598.67,-1598.67,-1598.67,1,1,1,111,3.0,Require Activation
13101,134,43,594.21,81.36,0.95,7.5,2,2,2,222,6.0,Potential
13102,1,192,5103.829999999997,183.60000000000002,-130.05,23.4,4,4,4,444,12.0,Can't Loose Them
13103,73,25,465.70000000000005,40.56,5.04,15.600000000000001,2,2,2,222,6.0,Potential
13104,51,10,610.62,100.80000000000001,15.299999999999999,74.39999999999999,3,1,2,312,6.0,Potential
13105,72,1,72.0,72.0,72.0,72.0,2,1,1,211,4.0,Needs Attention
13106,49,15,526.96,165.0,12.5,12.5,3,1,2,312,6.0,Potential
13107,45,129,3585.5499999999993,175.2,-37.800000000000004,20.16,3,4,4,344,11.0,Can't Loose Them
13108,8,35,748.46,102.0,5.04,17.700000000000003,4,2,3,423,9.0,Can't Loose Them
13109,185,24,340.74,25.5,-6.75,14.850000000000001,1,2,2,122,5.0,Promising
13110,73,108,1443.3000000000002,70.80000000000001,-25.5,8.4,2,4,3,243,9.0,Can't Loose Them
13111,354,12,321.88000000000005,130.8,10.08,15.0,1,1,2,112,4.0,Needs Attention
13112,177,5,-5.44,18.900000000000002,-16.650000000000002,-1.44,1,1,1,111,3.0,Require Activation
13113,2,218,6090.249999999998,350.4,-34.0,10.075,4,4,4,444,12.0,Can't Loose Them
13114,366,16,234.37999999999997,27.0,8.5,15.0,1,1,1,111,3.0,Require Activation
13115,2,199,3168.819999999999,71.4,-18.95,15.0,4,4,4,444,12.0,Can't Loose Them
13117,1,113,1657.2000000000003,93.0,-1.7,15.0,4,4,4,444,12.0,Can't Loose Them
13118,12,70,1209.1000000000001,76.5,-8.5,8.5,4,3,3,433,10.0,Can't Loose Them
13119,304,11,134.9,15.0,9.899999999999999,11.7,1,1,1,111,3.0,Require Activation
13123,108,45,506.74999999999994,29.700000000000003,3.3000000000000003,10.2,2,3,2,232,7.0,Loyal
13124,21,63,916.12,45.0,2.55,13.52,3,3,3,333,9.0,Can't Loose Them
13125,159,21,158.57,12.75,1.45,7.5,1,2,1,121,4.0,Needs Attention
13126,2,118,1846.180000000001,39.6,-17.700000000000003,15.299999999999999,4,4,4,444,12.0,Can't Loose Them
13128,267,1,263.5,263.5,263.5,263.5,1,1,1,111,3.0,Require Activation
13129,88,11,233.25,37.800000000000004,9.450000000000001,19.799999999999997,2,1,1,211,4.0,Needs Attention
13131,54,105,2240.4699999999993,59.699999999999996,5.04,15.6,2,4,4,244,10.0,Can't Loose Them
13133,95,5,90.65,25.5,14.75,17.700000000000003,2,1,1,211,4.0,Needs Attention
13134,38,23,681.65,139.8,12.5,22.5,3,2,3,323,8.0,Champions
13135,127,17,275.45000000000005,25.5,7.5,15.0,2,1,1,211,4.0,Needs Attention
13136,1,206,3532.4199999999983,53.64,-21.85,17.700000000000003,4,4,4,444,12.0,Can't Loose Them
13137,22,737,4062.2899999999995,51.0,0.42,3.75,3,4,4,344,11.0,Can't Loose Them
13138,8,37,492.1,17.85,-12.75,15.0,4,2,2,422,8.0,Champions
13139,73,95,3138.04,117.0,10.08,30.599999999999998,2,3,4,234,9.0,Can't Loose Them
13140,2,76,791.9599999999998,41.6,1.25,7.5,4,3,3,433,10.0,Can't Loose Them
13141,21,295,5150.829999999997,130.8,-98.10000000000001,15.0,3,4,4,344,11.0,Can't Loose Them
13143,218,24,399.20000000000005,34.0,-5.9,15.149999999999999,1,2,2,122,5.0,Promising
13144,67,3,24.4,11.8,5.1,7.5,2,1,1,211,4.0,Needs Attention
13145,8,4,805.0,306.0,102.0,198.5,4,1,3,413,8.0,Champions
13148,25,494,4775.119999999984,40.32,-14.850000000000001,9.3,3,4,4,344,11.0,Can't Loose Them
